device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
S3,0493567813,4099,50,1192.56,10501,15.25,16.0625,59,159,"2022-10-12  08:49:54"
S3,0493567813,4103,676,952.8908,10058.82,15.1875,16,58,158,"2022-10-12  09:01:28"
S3,0493567813,4113,1298,952.8908,9980.469,15.1875,16,58,158,"2022-10-12  09:12:57"
S3,0493567813,4105,1919,952.8908,10098.23,15.125,15.9375,58,157,"2022-10-12  09:24:25"
S3,0493567813,4110,3174,952.8908,10058.82,15.0625,15.9375,60,159,"2022-10-12  09:47:55"
S3,0493567813,4108,3818,941.1765,9864.077,15,15.875,59,159,"2022-10-12  09:59:35"
S3,0493567813,4108,4451,929.4872,9597.701,15,15.875,59,159,"2022-10-12  10:11:16"
S3,0493567813,4107,5084,952.8908,10058.82,15,15.8125,59,159,"2022-10-12  10:22:44"
S3,0493567813,4096,5706,952.8908,10058.82,15,15.8125,60,159,"2022-10-12  10:34:14"
S3,0493567813,4096,6327,941.1765,9825.582,14.875,15.8125,59,159,"2022-10-12  10:45:43"
S3,0493567813,4104,6954,941.1765,10098.23,14.875,15.75,59,159,"2022-10-12  10:57:17"
S3,0493567813,4094,7575,1000,10177.51,14.75,15.75,78,158,"2022-10-12  11:08:58"
S3,0493567813,4090,8216,976.3948,10058.82,14.625,15.6875,95,159,"2022-10-12  11:20:46"
S3,0493567813,4101,8849,964.6302,9902.724,14.5625,15.75,94,158,"2022-10-12  11:32:27"
S3,0493567813,4091,9482,941.1765,9825.582,14.625,15.6875,95,157,"2022-10-12  11:43:56"
S3,0493567813,4090,10104,941.1765,9787.234,14.4375,15.625,95,157,"2022-10-12  11:55:25"
S3,0493567813,4100,10725,952.8908,9787.234,14.125,15.5625,95,156,"2022-10-12  12:06:53"
S3,0493567813,4096,11347,964.6302,9787.234,13.875,15.375,96,156,"2022-10-12  12:18:34"
S3,0493567813,4090,11980,964.6302,9787.234,13.8125,15.25,94,154,"2022-10-12  12:30:03"
S3,0493567813,4095,12602,964.6302,9787.234,13.6875,15.0625,95,155,"2022-10-12  12:41:44"
S3,0493567813,4096,13236,964.6302,9825.582,13.625,14.8125,95,156,"2022-10-12  12:53:26"
S3,0493567813,4096,13869,964.6302,9864.077,13.5625,14.75,96,155,"2022-10-12  13:04:54"
S3,0493567813,4094,14491,964.6302,9864.077,13.5625,14.6875,96,155,"2022-10-12  13:16:35"
S3,0493567813,4087,15124,964.6302,9864.077,13.625,14.625,96,155,"2022-10-12  13:28:04"
S3,0493567813,4082,15757,952.8908,9902.724,13.5625,14.625,95,155,"2022-10-12  13:39:44"
S3,0493567813,4091,16378,952.8908,9941.521,13.6875,14.625,95,153,"2022-10-12  13:51:25"
S3,0493567813,4090,17011,952.8908,9941.521,13.625,14.625,95,155,"2022-10-12  14:03:05"
S3,0493567813,4080,17652,952.8908,9941.521,13.6875,14.625,96,156,"2022-10-12  14:14:42"
S3,0493567813,4080,18274,952.8908,9980.469,13.6875,14.625,96,155,"2022-10-12  14:26:23"
S3,0493567813,4080,18907,952.8908,9980.469,13.75,14.625,96,155,"2022-10-12  14:37:51"
S3,0493567813,4087,20162,952.8908,10019.57,13.8125,14.75,96,156,"2022-10-12  15:01:11"
S3,0493567813,4086,20796,941.1765,10019.57,13.875,14.75,95,155,"2022-10-12  15:12:40"
S3,0493567813,4085,21417,952.8908,10058.82,14,14.8125,95,157,"2022-10-12  15:24:20"
S3,0493567813,4073,22056,941.1765,10058.82,14,14.8125,95,157,"2022-10-12  15:35:54"
S3,0493567813,4073,22677,941.1765,10098.23,14,14.875,96,156,"2022-10-12  15:47:23"
S3,0493567813,4081,23298,941.1765,10137.8,14.0625,14.875,96,156,"2022-10-12  15:59:05"
S3,0493567813,4081,23932,941.1765,10177.51,14.125,14.9375,96,156,"2022-10-12  16:10:33"
S3,0493567813,4080,24553,941.1765,10217.39,14.1875,14.9375,96,156,"2022-10-12  16:22:02"
S3,0493567813,4080,25174,929.4872,10217.39,14.1875,14.9375,96,158,"2022-10-12  16:33:42"
S3,0493567813,4078,25808,929.4872,10257.43,14.25,14.9375,96,158,"2022-10-12  16:45:11"
S3,0493567813,4068,26434,929.4872,10378.49,14.25,15.0625,96,157,"2022-10-12  16:56:45"
S3,0493567813,4067,27061,917.8228,10460,14.25,15.0625,96,157,"2022-10-12  17:08:19"
S3,0493567813,4077,27682,917.8228,10460,14.3125,15.0625,89,156,"2022-10-12  17:19:48"
S3,0493567813,4075,28303,917.8228,10501,14.25,15.0625,87,157,"2022-10-12  17:31:25"
S3,0493567813,4064,28939,917.8228,10460,14.3125,15.0625,85,156,"2022-10-12  17:42:59"
S3,0493567813,4073,29560,917.8228,10460,14.25,15.0625,82,157,"2022-10-12  17:54:40"
